geography_entity_id,geography_type,geography_name,mean_abs_target_pre_2020,mean_abs_target_recent_2023_plus,mean_abs_target_shock_2020_2022,mean_target_pre_2020,mean_target_recent_2023_plus,mean_target_shock_2020_2022,row_count_pre_2020,row_count_recent_2023_plus,row_count_shock_2020_2022,std_target_pre_2020,std_target_recent_2023_plus,std_target_shock_2020_2022,mean_shift_shock_vs_pre,mean_shift_recent_vs_pre,mean_shift_recent_vs_shock,max_abs_mean_shift
geo:zori:city:17762,zori_city,Detroit (MI),0.00518049574912192,0.0038509477616107835,0.00912393708270293,0.003999679727396351,0.003183302467811724,0.008268536064298926,59.0,37.0,36.0,0.0048749768456376324,0.003974357900606893,0.007364471794216113,0.004268856336902574,-0.0008163772595846273,-0.005085233596487201,0.005085233596487201
geo:zori:city:13150,zori_city,Oxnard (CA),0.008307778100748925,0.006640516078109518,0.010162392617657695,0.004595168586376048,0.002267493537898243,0.007340372692426132,59.0,37.0,36.0,0.009663477761521285,0.008384268842560688,0.010503543729240034,0.002745204106050084,-0.0023276750484778046,-0.0050728791545278885,0.0050728791545278885
geo:zori:city:25934,zori_city,Modesto (CA),0.00821168617285005,0.005117405727469829,0.008898409950323228,0.006453985731636643,0.0023960772330030512,0.007462974037505605,59.0,37.0,36.0,0.008699591749521661,0.005195215131681996,0.00766521799372361,0.0010089883058689618,-0.004057908498633592,-0.005066896804502554,0.005066896804502554
geo:zori:city:16726,zori_city,Allentown (PA),0.004875199026653401,0.004910806308433303,0.008960514987626476,0.002762834890919191,0.003530255272005762,0.00782534151161305,59.0,37.0,36.0,0.00579959545456245,0.005288480479951189,0.007971458819226833,0.005062506620693859,0.0007674203810865711,-0.004295086239607288,0.005062506620693859
geo:zori:city:20008,zori_city,Pomona (CA),0.008724608237324858,0.007171407199142931,0.011508598746814072,0.004691418386034794,0.0027029173373248542,0.007664059437729794,59.0,37.0,36.0,0.009948365293301299,0.008875316765586257,0.012483421044517523,0.0029726410516950005,-0.0019885010487099395,-0.0049611421004049396,0.0049611421004049396
geo:zori:city:24960,zori_city,Greenville (SC),0.006088910471644512,0.0043444695388950945,0.009514802569493327,0.0038016019443252694,0.001983634766608073,0.006929513593843184,59.0,37.0,36.0,0.00640564968767262,0.005021014281973617,0.009100971160451507,0.0031279116495179144,-0.0018179671777171962,-0.004945878827235111,0.004945878827235111
geo:zori:city:6651,zori_city,Puyallup (WA),0.0066884407950666015,0.004408083901777338,0.008286983161370783,0.005463407464739171,0.0021570384668155268,0.007102312178117733,59.0,37.0,36.0,0.006586688336616043,0.005291387096880774,0.0062387704354881805,0.001638904713378562,-0.003306368997923644,-0.004945273711302206,0.004945273711302206
geo:zori:city:37596,zori_city,Broken Arrow (OK),0.004555232149033851,0.0044009826480913864,0.008035626566944239,0.001349077639251179,0.0033627711586122246,0.006285266499332406,59.0,37.0,36.0,0.005456329202258089,0.004548633700196591,0.007602983650938477,0.004936188860081226,0.0020136935193610455,-0.002922495340720181,0.004936188860081226
geo:zori:city:34520,zori_city,Vallejo (CA),0.008030028815104593,0.004948720917106297,0.006862010090907183,0.006670749697286775,0.0017438333367043029,0.0037694579152029333,59.0,37.0,36.0,0.007765816186544998,0.005829136172662461,0.007963497433104589,-0.002901291782083842,-0.004926916360582473,-0.0020256245784986303,0.004926916360582473
geo:zori:city:44564,zori_city,Chesapeake (VA),0.002726511503468798,0.00561848191339717,0.007200941018917748,0.0015499714367421637,0.004406293514015905,0.006460047128085553,59.0,37.0,36.0,0.0031624093150046163,0.005433832824649756,0.006628804587014431,0.004910075691343389,0.002856322077273741,-0.0020537536140696477,0.004910075691343389
geo:zori:city:32900,zori_city,Mobile (AL),0.004640866161329383,0.005699477485164487,0.009352916059053064,0.002842525233972785,0.0038049773353087193,0.007733770806227809,59.0,37.0,36.0,0.005225764565934676,0.005926192425578597,0.009128590262037243,0.004891245572255024,0.0009624521013359344,-0.00392879347091909,0.004891245572255024
geo:zori:city:18170,zori_city,Fort Wayne (IN),0.0050350409301891325,0.004172345558679042,0.009416240210274922,0.003224886137365857,0.0031843095338672214,0.008062313321267695,59.0,37.0,36.0,0.005165919531260051,0.004123997927018443,0.008551441148965392,0.004837427183901837,-4.057660349863568e-05,-0.0048780037874004735,0.0048780037874004735
geo:zori:city:32931,zori_city,Montgomery (AL),0.004142272787651187,0.00506850477006687,0.006315044586979231,0.001346979490352789,0.0037423122268984165,0.006221682713665361,59.0,37.0,36.0,0.005009339459175481,0.00511043651921217,0.005452760129008801,0.004874703223312573,0.0023953327365456275,-0.0024793704867669447,0.004874703223312573
geo:zori:city:5772,zori_city,Manchester (NH),0.007429589246459336,0.005129479614968088,0.009253811867428295,0.004718343820767392,0.0036163090743782447,0.008455853313833701,59.0,37.0,36.0,0.007640105596068798,0.005457562781511916,0.008842499687517835,0.003737509493066309,-0.0011020347463891475,-0.004839544239455457,0.004839544239455457
geo:zori:city:52650,zori_city,Irvine (CA),0.0030797990388198434,0.006156052323777662,0.010726018615978168,0.0023357643550857795,0.0020534137130165378,0.006882360076241428,59.0,37.0,36.0,0.003000501483051373,0.00724346065072063,0.01489656416922402,0.004546595721155648,-0.00028235064206924175,-0.00482894636322489,0.00482894636322489
geo:zori:city:51260,zori_city,Canton (OH),0.005522971861495798,0.006253588115469276,0.009467625148141132,0.002485745945701913,0.0048014973734859245,0.007301297822221702,59.0,37.0,36.0,0.006580608992585826,0.006020716427843191,0.008967064547136375,0.0048155518765197886,0.0023157514277840113,-0.0024998004487357776,0.0048155518765197886
geo:zori:city:27317,zori_city,Summerville (SC),0.005193901002768207,0.004577851104428392,0.008075021152143572,0.003666886855586844,0.0023456114242899812,0.007157428023743615,59.0,37.0,36.0,0.005728934430287788,0.005452596563174034,0.007970154089278264,0.0034905411681567713,-0.0013212754312968626,-0.004811816599453634,0.004811816599453634
geo:zori:city:17950,zori_city,Elk Grove (CA),0.005811857615989039,0.0044692147260160095,0.008837090109990637,0.004708536651033454,0.0018035966466573663,0.006596237995846092,59.0,37.0,36.0,0.005330120002237989,0.005382400950769,0.009614077522793998,0.001887701344812638,-0.0029049400043760876,-0.004792641349188725,0.004792641349188725
geo:zori:city:41279,zori_city,Trenton (NJ),0.005807222945506904,0.00868809889289087,0.011284583391853856,0.0026827173351582283,0.005539328479415389,0.007469938852361541,59.0,37.0,36.0,0.0070377880313680285,0.009932261502884406,0.011899488042491952,0.004787221517203313,0.0028566111442571607,-0.0019306103729461524,0.004787221517203313
geo:zori:city:38438,zori_city,Eugene (OR),0.006331686114238211,0.004720878378552682,0.008867130368340657,0.004424482079325747,0.0028151785510742433,0.0075869015196674055,59.0,37.0,36.0,0.0064727119604420565,0.004838022562320476,0.009123779730297344,0.0031624194403416586,-0.0016093035282515036,-0.004771722968593162,0.004771722968593162
geo:zori:city:14667,zori_city,Wilmington (DE),0.006119815029484903,0.005736184816886653,0.008390453755563416,0.0024768819962580693,0.00441014362718997,0.007248341808468583,59.0,37.0,36.0,0.007364299695737208,0.006253610840830668,0.007997252298164793,0.004771459812210514,0.0019332616309319008,-0.002838198181278613,0.004771459812210514
geo:zori:city:5399,zori_city,Kent (WA),0.009011486960226769,0.004737067216022171,0.00982073088922767,0.005821718744445361,0.0013551847392878188,0.00612340441456317,59.0,37.0,36.0,0.00932504282958386,0.005843431958489495,0.009754195142852622,0.0003016856701178088,-0.004466534005157542,-0.004768219675275351,0.004768219675275351
geo:zori:city:7266,zori_city,Stockton (CA),0.008372312361241988,0.0055836549458714345,0.009458910948709105,0.007106436132980522,0.002720969627929597,0.007466214468745288,59.0,37.0,36.0,0.006872713061503354,0.006520824267476823,0.01024753161457328,0.00035977833576476565,-0.004385466505050926,-0.0047452448408156905,0.0047452448408156905
geo:zori:city:10210,zori_city,Augusta (GA),0.004730416826061296,0.0056263848498353175,0.008930079237901269,0.003219467367721653,0.003017003451866458,0.007724608685478194,59.0,37.0,36.0,0.005325209704214208,0.006097611449875436,0.008356322281987318,0.0045051413177565405,-0.00020246391585519502,-0.004707605233611736,0.004707605233611736
geo:zori:city:11786,zori_city,Hamilton (OH),0.006885093949560257,0.010492607890697269,0.011078479447078628,0.0030478372875342467,0.004439932473626327,0.007740185054579706,58.0,37.0,36.0,0.007528588150385794,0.01214257722109588,0.011571679453867856,0.00469234776704546,0.0013920951860920804,-0.003300252580953379,0.00469234776704546
geo:zori:city:7221,zori_city,Springfield (MA),,0.008666145962067912,0.01538068012526409,,0.005082951873073338,0.009761207656059687,,37.0,27.0,,0.009729953071906276,0.016053335258314108,,,-0.004678255782986349,0.004678255782986349
geo:zori:city:6183,zori_city,Newark (DE),0.00546632556804718,0.007189320970468814,0.010128522854765204,0.002686620330094136,0.003730692399727181,0.007341248722423719,59.0,37.0,36.0,0.006550057749183786,0.008591189182038507,0.009287543158968199,0.004654628392329583,0.001044072069633045,-0.003610556322696538,0.004654628392329583
geo:zori:city:836082,zori_city,Lancaster (PA),0.0069339598812172935,0.004995624350881323,0.0088109335044253,0.004164219667115457,0.003023881084451417,0.007653919177432155,58.0,37.0,36.0,0.007797237616597328,0.005815217826101056,0.007357601553986345,0.0034896995103166984,-0.0011403385826640397,-0.004630038092980738,0.004630038092980738
geo:zori:city:4810,zori_city,Frederick (MD),0.0043831936005588575,0.0046298051403695605,0.008342013733922314,0.0019818297067166375,0.0028399029845333325,0.0065991826768220085,59.0,37.0,36.0,0.004714464975505056,0.004661617089195721,0.007765750503224609,0.004617352970105371,0.000858073277816695,-0.003759279692288676,0.004617352970105371
geo:zori:city:32149,zori_city,Indianapolis (IN),0.003765945188280746,0.0041405122492504795,0.008557911329541304,0.003121201682028408,0.0036110635427962674,0.007721397587533178,59.0,37.0,36.0,0.0038648901519806014,0.0032782444507556026,0.006158958040594713,0.00460019590550477,0.0004898618607678596,-0.004110334044736911,0.00460019590550477
geo:zori:city:39312,zori_city,Lafayette (LA),0.005094287043116259,0.0055598065582264005,0.00712737574061491,0.00039604512049707806,0.0022757371169824197,0.004988438504065823,41.0,37.0,36.0,0.006358418723081416,0.006604178849709037,0.007738934487591155,0.0045923933835687455,0.0018796919964853417,-0.0027127013870834036,0.0045923933835687455
geo:zori:city:19892,zori_city,Pembroke Pines (FL),0.003691777876213895,0.0051985716396626665,0.00803801613249045,0.0027594204647805897,0.0015262537781127298,0.006076115169626332,59.0,37.0,31.0,0.0036725273433819115,0.006172371786905367,0.009190515093248235,0.0033166947048457423,-0.00123316668666786,-0.0045498613915136025,0.0045498613915136025
geo:zori:city:47379,zori_city,Richmond (TX),0.004985686872373839,0.004651034478996677,0.008606235614998776,0.0013380817870491746,0.0009166944124130379,0.005456623854597919,59.0,37.0,36.0,0.006173227012435717,0.005934899717532,0.00951662234443664,0.004118542067548745,-0.00042138737463613674,-0.004539929442184881,0.004539929442184881
geo:zori:city:6181,zori_city,New York (NY),0.0050361648230555795,0.007170425607409309,0.012588255862382058,0.002000254259559312,0.0033491570051860137,0.0065383046338320155,59.0,37.0,33.0,0.0053593996255779245,0.007542168220222127,0.013152275946907948,0.004538050374272703,0.0013489027456267018,-0.003189147628646002,0.004538050374272703
geo:zori:city:24967,zori_city,Gresham (OR),0.006911919878627839,0.003450621590605717,0.008020256344960728,0.003773245088562437,0.0007962942414945337,0.005322298840443743,43.0,37.0,36.0,0.007990566886748453,0.004533314319028183,0.0093116293955384,0.0015490537518813058,-0.0029769508470679036,-0.004526004598949209,0.004526004598949209
geo:zori:city:13478,zori_city,Reno (NV),0.0074718138606147295,0.006118529216407631,0.008688460702201124,0.006755338435455278,0.0022559931282801924,0.005838178086506064,59.0,37.0,36.0,0.006824026571026293,0.0074943937684703475,0.008972935244998382,-0.0009171603489492143,-0.004499345307175086,-0.0035821849582258715,0.004499345307175086
geo:zori:city:47568,zori_city,Santa Ana (CA),0.0065148761258032855,0.005235615902537977,0.00970861159840896,0.003979549833918347,0.0026490426022388203,0.007137497761695477,59.0,37.0,36.0,0.007596284288209069,0.006105704835434365,0.010790723791836323,0.00315794792777713,-0.001330507231679527,-0.004488455159456657,0.004488455159456657
geo:zori:city:44269,zori_city,Boston (MA),0.006304566127891289,0.0056862574499268095,0.008793124114400775,0.0027826138575380967,0.003379472898571112,0.007229581434402562,59.0,37.0,32.0,0.007271938860540854,0.006071134278059019,0.007561694143637641,0.0044469675768644655,0.0005968590410330155,-0.00385010853583145,0.0044469675768644655
geo:zori:city:4626,zori_city,Everett (WA),0.00830932499558578,0.004050964528296766,0.00851446489146023,0.0049573891236083505,0.0018266531451176778,0.006250022300457468,59.0,37.0,36.0,0.008773016162172334,0.004968397961716239,0.00843814826113264,0.0012926331768491174,-0.003130735978490673,-0.00442336915533979,0.00442336915533979
geo:zori:city:13480,zori_city,Renton (WA),0.007691109227654258,0.004390191346897855,0.008812358224126224,0.004587960379751864,0.001337927695741189,0.005756576990383614,59.0,37.0,36.0,0.008931499955547397,0.005347396764781314,0.009717003439232971,0.00116861661063175,-0.003250032684010675,-0.004418649294642425,0.004418649294642425
geo:zori:city:47847,zori_city,Sterling Heights (MI),0.006491737643698516,0.006941908686688458,0.009104812714954457,0.0018210661709863452,0.0028384004898657604,0.006239307792079788,42.0,37.0,36.0,0.008029721726862931,0.008393808288677664,0.010036609965623175,0.004418241621093443,0.0010173343188794152,-0.003400907302214028,0.004418241621093443
geo:zori:city:10215,zori_city,Aurora (IL),0.004240087868616541,0.005779176908829198,0.007059951418259359,0.0021592565357547266,0.0043873246982232186,0.006571913612946247,59.0,37.0,36.0,0.005048419515209596,0.005623151939837716,0.004987190364958336,0.004412657077191521,0.002228068162468492,-0.0021845889147230286,0.004412657077191521
geo:zori:city:11093,zori_city,Denver (CO),0.005764385265772138,0.005957026051471172,0.008064663192184678,0.0037048049969848223,-0.00021707240101143972,0.0041863085512371875,59.0,37.0,36.0,0.005842164594179474,0.007180093078707708,0.008964379670644987,0.00048150355425236524,-0.003921877397996262,-0.004403380952248627,0.004403380952248627
geo:zori:city:20288,zori_city,Sacramento (CA),0.006940860150910126,0.0029358353923975003,0.006838454516491842,0.006323537919834597,0.001934020695252727,0.006007793553122837,59.0,37.0,36.0,0.005485206593108924,0.0029892379958738956,0.0054608874264217835,-0.00031574436671176053,-0.00438951722458187,-0.00407377285787011,0.00438951722458187
geo:zori:city:41256,zori_city,Topeka (KS),0.007026470215160153,0.006470757634379312,0.008336648984026028,0.0023646029619853125,0.004925452997431468,0.006730560174185983,59.0,37.0,36.0,0.009166949382693846,0.006535431154572878,0.007648959604330622,0.00436595721220067,0.002560850035446155,-0.0018051071767545158,0.00436595721220067
geo:zori:city:33225,zori_city,Oklahoma City (OK),0.0038735034648783766,0.0031430025081304017,0.007168809425129983,0.0019670459129820976,0.0024348625777797553,0.006326041193423972,59.0,37.0,36.0,0.0044498604066638536,0.003342154553859774,0.007184945310947611,0.004358995280441875,0.0004678166647976577,-0.003891178615644217,0.004358995280441875
geo:zori:city:45888,zori_city,Inglewood (CA),0.008885745465210267,0.006051566289718441,0.007059709354562916,0.006253677188369024,0.0019000247233889214,0.004850859250642305,53.0,37.0,36.0,0.00915575082347594,0.007528203774033136,0.00832812858496391,-0.001402817937726719,-0.0043536524649801026,-0.002950834527253384,0.0043536524649801026
geo:zori:city:6210,zori_city,Norfolk (VA),0.004032535143608805,0.005369273761642504,0.007717819505630469,0.0026137053082056086,0.004402284691026924,0.006960621158840687,59.0,37.0,36.0,0.0043489057126475696,0.004755521472806671,0.006192012499382328,0.004346915850635079,0.0017885793828213157,-0.002558336467813763,0.004346915850635079
geo:zori:city:4174,zori_city,Columbia (SC),0.004543556031055224,0.004874873737634865,0.007686874408239042,0.003128916924703488,0.004083846449993378,0.007472909758286008,59.0,37.0,36.0,0.0047907075547116125,0.004582782295863537,0.005807934670775328,0.0043439928335825195,0.0009549295252898899,-0.0033890633082926296,0.0043439928335825195
geo:zori:city:25574,zori_city,Lexington (KY),0.0042974339386741,0.005411596344119078,0.007882012380599393,0.002699810201584425,0.004675231026677376,0.00704213606578835,59.0,37.0,36.0,0.004448224155606757,0.004466707552446861,0.007248952948435502,0.004342325864203925,0.001975420825092951,-0.002366905039110974,0.004342325864203925
geo:zori:city:24741,zori_city,Fontana (CA),,0.005126310361205395,0.007563096964015257,,0.0024510173228421404,0.006792919145402271,,37.0,14.0,,0.005574130283675926,0.00813433756512844,,,-0.00434190182256013,0.00434190182256013
geo:zori:city:24225,zori_city,Corona (CA),0.007082519135783968,0.005675135420266489,0.008836180411037174,0.0042527236560873285,0.0027184660323784408,0.007043024326511717,59.0,37.0,36.0,0.007922716228164138,0.006688973728544371,0.008538444633960994,0.0027903006704243886,-0.0015342576237088877,-0.004324558294133276,0.004324558294133276
geo:zori:city:16753,zori_city,Amarillo (TX),0.00528146243264009,0.004750533206710465,0.007341059409898693,0.001219334864584382,0.0026290285064968417,0.005509792876960109,44.0,37.0,34.0,0.006514123202453505,0.005703348238044885,0.007405047947672913,0.004290458012375727,0.0014096936419124597,-0.0028807643704632673,0.004290458012375727
geo:zori:city:398007,zori_city,Flint (MI),,0.008884306555864124,0.015731047037079327,,0.005312855011223986,0.009602627186509146,,37.0,24.0,,0.00961165613617435,0.01731460372164227,,,-0.0042897721752851595,0.0042897721752851595
geo:zori:city:7204,zori_city,Spring (TX),0.0035847150556683745,0.0043706714661670525,0.006539942848097084,0.0015104250381301448,0.0011831192880440847,0.005416812387745113,59.0,37.0,36.0,0.004331951886530984,0.005111364918171105,0.00679537031069514,0.003906387349614968,-0.00032730575008606006,-0.004233693099701028,0.004233693099701028
geo:zori:city:25818,zori_city,McAllen (TX),0.005834480744397152,0.004282003191419313,0.007824596324014848,0.0015707198549716765,0.0016822606791555297,0.005781574442592425,43.0,37.0,36.0,0.006924634964427872,0.0054053883142593465,0.008752382043577901,0.004210854587620748,0.00011154082418385314,-0.0040993137634368956,0.004210854587620748
geo:zori:city:18518,zori_city,Hayward (CA),0.00855691063108402,0.0042950917031830595,0.004988914974309374,0.005195183240332315,0.0009940231717680216,0.0022729744094286903,57.0,37.0,36.0,0.009318693439476325,0.005085454874244303,0.005667972276611867,-0.0029222088309036245,-0.004201160068564293,-0.0012789512376606687,0.004201160068564293
geo:zori:city:5914,zori_city,Metairie (LA),0.007341823967218323,0.00515517308965111,0.007858402374406102,0.00241745010534146,0.0020674152061957982,0.006267798599736483,43.0,37.0,36.0,0.00862396421266365,0.006512970330711183,0.008362348490038236,0.003850348494395023,-0.00035003489914566194,-0.004200383393540685,0.004200383393540685
geo:zori:city:11817,zori_city,Harrisburg (PA),0.00515229949536851,0.006017346632855281,0.00933625244877612,0.003028059452370934,0.003570445158083281,0.007219647730984742,59.0,37.0,36.0,0.00615294369685488,0.007031946536736514,0.009328792329105943,0.004191588278613809,0.0005423857057123469,-0.0036492025729014613,0.004191588278613809
geo:zori:city:33136,zori_city,Norman (OK),0.007161990796500502,0.005397794750678205,0.0067006729115779385,0.001811080662964617,0.0034183092030183283,0.0060017586415428885,59.0,37.0,36.0,0.008499678816970621,0.005631485232232188,0.005726276509099364,0.004190677978578272,0.0016072285400537112,-0.0025834494385245602,0.004190677978578272
geo:zori:city:398300,zori_city,Lansing (MI),0.006783812009096866,0.006396238752697991,0.00919827067560754,0.0038238070037595272,0.0038229229729772997,0.00797612957858249,59.0,37.0,36.0,0.008606211439219238,0.006914644373379312,0.007500652585578412,0.004152322574822962,-8.840307822275024e-07,-0.00415320660560519,0.00415320660560519
geo:zori:city:17943,zori_city,Elgin (IL),0.0066125595471408045,0.007396601777251955,0.010030860423526399,0.002476868494282559,0.004843127519310306,0.006619557012997058,59.0,37.0,36.0,0.008114422243711214,0.009199393785106784,0.010674301425880004,0.004142688518714499,0.0023662590250277467,-0.0017764294936867524,0.004142688518714499
geo:zori:city:7929,zori_city,Wichita (KS),0.0029253394773634087,0.004273628377097037,0.006055608913902295,0.001688976009503056,0.0034980900436612544,0.005827117973426095,59.0,37.0,36.0,0.0031972804759391516,0.003624699494250337,0.005060786750592684,0.004138141963923038,0.0018091140341581985,-0.00232902792976484,0.004138141963923038
geo:zori:city:24832,zori_city,Garden Grove (CA),0.008775098915699355,0.006392738702320411,0.009407503343251326,0.004255290772406375,0.0023252070232247187,0.00646011803593995,43.0,37.0,36.0,0.010180676752987852,0.008119194432623173,0.010027397295217299,0.0022048272635335747,-0.0019300837491816564,-0.0041349110127152314,0.0041349110127152314
geo:zori:city:6155,zori_city,New Haven (CT),0.0075195069516058016,0.006379509416437642,0.008612457518563509,0.0029533699290993846,0.005231583969382427,0.007065369175894125,59.0,37.0,36.0,0.009303184357843457,0.005863959140179889,0.008723443383671281,0.004111999246794741,0.0022782140402830427,-0.0018337852065116976,0.004111999246794741
geo:zori:city:24812,zori_city,Fullerton (CA),0.005981313142340937,0.005617471084113989,0.008371753403910916,0.0036955411390934964,0.0023748827784281406,0.0064561701166381885,59.0,37.0,36.0,0.006608430760078116,0.006385669260250174,0.008414449822380524,0.002760628977544692,-0.0013206583606653558,-0.004081287338210048,0.004081287338210048
geo:zori:city:40897,zori_city,Shreveport (LA),0.004334718258350831,0.005153000405791119,0.007228551131613369,0.0004837627413628508,0.0036722679414498815,0.004542866658005914,59.0,37.0,36.0,0.005319472534459354,0.00498687443502828,0.00824461269077557,0.004059103916643063,0.0031885052000870306,-0.0008705987165560326,0.004059103916643063
geo:zori:city:44734,zori_city,Conroe (TX),0.005803962214016734,0.0049510726835663085,0.007397187929355804,0.0012975469029963811,0.0005360768363541352,0.00456360577350408,59.0,37.0,36.0,0.007427499266935865,0.0058410313272157805,0.008221546418751103,0.0032660588705076994,-0.000761470066642246,-0.004027528937149945,0.004027528937149945
geo:zori:city:39931,zori_city,Naperville (IL),0.005670740275507693,0.006270648355226049,0.007157438564914853,0.002238063099892638,0.0038137484467847898,0.00624898361940417,59.0,37.0,36.0,0.006789575203088493,0.006624564978784485,0.007216069338701297,0.004010920519511532,0.0015756853468921516,-0.00243523517261938,0.004010920519511532
geo:zori:city:23534,zori_city,Athens (GA),0.009379767018805305,0.004990871599998451,0.008682715944782794,0.006130779615390191,0.0036689320087467986,0.007616576840940086,59.0,37.0,36.0,0.009425984112191562,0.00591592330760871,0.007740795908128829,0.0014857972255498944,-0.0024618476066433927,-0.003947644832193287,0.003947644832193287
geo:zori:city:3806,zori_city,Bridgeport (CT),0.006430023651793728,0.00782438906003572,0.008562813545312763,0.002983219120359618,0.005239713899503609,0.006903988817756484,59.0,37.0,36.0,0.007298765691162052,0.007878363586476955,0.008231777005281401,0.003920769697396865,0.0022564947791439906,-0.001664274918252875,0.003920769697396865
geo:zori:city:12038,zori_city,Independence (MO),0.004958311371271372,0.007412130124758673,0.00785722097343284,0.0029293061900378075,0.0036128690445008846,0.0068453586702530165,57.0,37.0,36.0,0.005342815154685138,0.0082638018307513,0.007497163964506373,0.003916052480215209,0.0006835628544630771,-0.003232489625752132,0.003916052480215209
geo:zori:city:4764,zori_city,Fort Collins (CO),0.008609104356656126,0.006657044243092877,0.007109040239311304,0.0024051164174519316,0.0019933204911962905,0.0059090427607639585,47.0,37.0,36.0,0.010786653208956274,0.00758888109039229,0.006789865344827633,0.003503926343312027,-0.00041179592625564115,-0.0039157222695676685,0.0039157222695676685
geo:zori:city:39191,zori_city,Kansas City (KS),0.009022506259269768,0.005946629867261919,0.009758343566397373,0.0037859971596832377,0.0038751603061167998,0.007681743921178061,59.0,37.0,36.0,0.010905200776465729,0.006179215060019826,0.008633570786386149,0.0038957467614948236,8.916314643356207e-05,-0.0038065836150612616,0.0038957467614948236
geo:zori:city:14701,zori_city,Woodbridge (VA),0.004518138474131912,0.006268038130112017,0.00860377907704376,0.0017029028160808442,0.0031619624628120703,0.005579362853452115,59.0,37.0,36.0,0.005389998346527076,0.0067337467827470925,0.008795345230855334,0.00387646003737127,0.001459059646731226,-0.0024174003906400443,0.00387646003737127
geo:zori:city:26751,zori_city,Richmond (CA),0.009903891576625188,0.005044873183394527,0.006365523115743845,0.00433774519978133,0.00046422616769134327,0.002733945073801467,39.0,37.0,36.0,0.013053391720227781,0.006782117110050826,0.006836359235411156,-0.001603800125979863,-0.0038735190320899867,-0.0022697189061101236,0.0038735190320899867
geo:zori:city:46298,zori_city,Long Beach (CA),0.0059778310800490675,0.0031454031533769346,0.00586505566302203,0.005727142687066458,0.0018568528721192106,0.005012234753330268,59.0,37.0,36.0,0.004448833216091936,0.0034698741992637864,0.004517781165151383,-0.0007149079337361898,-0.003870289814947247,-0.0031553818812110573,0.003870289814947247
geo:zori:city:4521,zori_city,Edinburg (TX),0.005149611677153434,0.003552196669845534,0.00936835797971383,0.0029369620103331566,0.0012196979181111824,0.0050753156481817135,23.0,37.0,36.0,0.005728094133452456,0.004623491001890372,0.01020088987378729,0.002138353637848557,-0.0017172640922219742,-0.0038556177300705314,0.0038556177300705314
geo:zori:city:11335,zori_city,Erie (PA),0.006714928151528915,0.008961817854425373,0.009567045490779882,0.00208818233267945,0.005108271886783797,0.005925974474397258,40.0,37.0,36.0,0.008654571008743986,0.01114515132874244,0.010514082673725144,0.003837792141717808,0.0030200895541043467,-0.0008177025876134614,0.003837792141717808
geo:zori:city:25218,zori_city,Huntington Beach (CA),0.0043374890941284576,0.003997104323331568,0.007732948694575228,0.0035005659783942985,0.002432196324168816,0.006258819278112689,59.0,37.0,36.0,0.004420454563333451,0.004316340558222593,0.008003535927375436,0.0027582532997183903,-0.0010683696542254824,-0.0038266229539438727,0.0038266229539438727
geo:zori:city:27362,zori_city,Tacoma (WA),0.006795671534272248,0.0037978341858622587,0.008171487139716835,0.0062228154232118575,0.002439131743151947,0.0061452136611508616,59.0,37.0,36.0,0.005946293321057021,0.004079725284848098,0.008381597921329495,-7.760176206099596e-05,-0.0037836836800599107,-0.0037060819179989147,0.0037836836800599107
geo:zori:city:54522,zori_city,Springfield (IL),0.005721869252151497,0.007178638447380733,0.008693494276573814,0.0021679174560213913,0.004808048797147073,0.005946253283130223,36.0,37.0,36.0,0.006473530371088797,0.008142185610651356,0.008577850724772991,0.0037783358271088314,0.0026401313411256815,-0.0011382044859831499,0.0037783358271088314
geo:zori:city:33230,zori_city,Olathe (KS),0.006001839451861623,0.005468569819043918,0.011133030294085446,0.0029788519704594413,0.0031055147552869833,0.0067481407850084,43.0,37.0,36.0,0.006935008751189312,0.006581603494140769,0.011510022870176021,0.0037692888145489586,0.00012666278482754197,-0.0036426260297214167,0.0037692888145489586
geo:zori:city:7453,zori_city,Tracy (CA),0.007850708913044404,0.005063637954835109,0.0090008466462755,0.004950651693171577,0.0016934784123130435,0.0054299849531677345,59.0,37.0,36.0,0.008569598957591388,0.005845909990555679,0.010420036447238039,0.0004793332599961576,-0.0032571732808585334,-0.003736506540854691,0.003736506540854691
geo:zori:city:16764,zori_city,Anaheim (CA),0.005055445268663967,0.003731608300137795,0.007316519761904295,0.003946628940381184,0.002515564601699692,0.0062232737346961005,59.0,37.0,36.0,0.004886850595302904,0.003952701743375081,0.006779749746705316,0.0022766447943149163,-0.0014310643386814923,-0.0037077091329964086,0.0037077091329964086
geo:zori:city:17008,zori_city,Bethlehem (PA),0.010469259267716741,0.006227772099634689,0.010156196413091149,0.0038501694409801912,0.0036234165283595536,0.007296879274944238,59.0,37.0,36.0,0.01205673767922216,0.006897095908655401,0.010319461978423384,0.003446709833964047,-0.00022675291262063768,-0.003673462746584685,0.003673462746584685
geo:zori:city:34303,zori_city,Toledo (OH),0.004696934266705558,0.005599431238857448,0.008502659242158189,0.0029235182454082995,0.0045830383854130975,0.006594630166459605,59.0,37.0,36.0,0.005289425910335067,0.004726543290786958,0.00837167035716033,0.003671111921051306,0.001659520140004798,-0.002011591781046508,0.003671111921051306
